TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T331,C8028147,16-08-1990,M,DEWAS,9.68,21-10-2016,203458,100
T332,C4928385,20-11-1996,M,MANGALORE,42734.8,21-10-2016,203650,465
T333,C8019992,03-02-1981,M,MUMBAI,22.81,21-10-2016,200951,200
T334,C1199845,07-07-1976,M,NOIDA,111181.72,21-10-2016,200859,2821
T335,C4514125,13-02-1978,M,NEW DELHI,11162.85,21-10-2016,201306,50
T336,C3540268,18-03-1984,M,MUMBAI,42160.52,21-10-2016,201319,800
T337,C2112770,14-12-1980,M,AMBALA CANTT,624345.66,21-10-2016,201319,1378
T338,C4741192,13-08-1981,M,HYDERABAD,645317.85,21-10-2016,193629,6458
T339,C7622921,06-07-1990,M,BILASPUR,88207.21,21-10-2016,193629,211
T340,C1230589,18-06-1986,M,RAI SONEPAT,6826.87,21-10-2016,193630,232
T341,C2842136,30-06-1988,M,DELHI,13630.73,21-10-2016,214928,216
T342,C5484469,13-04-1992,M,JAUNPUR,2643.71,21-10-2016,203231,200
T343,C6537226,15-10-1988,F,BANGALORE,54843.8,21-10-2016,214925,75
T344,C2715020,07-07-1991,F,THANE,30858.02,21-10-2016,214839,300
T345,C7719580,12-01-1986,F,AMRITSAR,6752.89,21-10-2016,214752,50
T346,C7621040,16-06-1990,M,NOIDA,3274.6,21-10-2016,215514,21
T347,C2640757,16-07-1991,M,BANGALORE,5767.88,21-10-2016,202103,28
T348,C6038224,08-10-1976,F,BANGALORE,53306.02,21-10-2016,202104,5000
T349,C1531843,22-09-1992,M,RANGA REDDY,3842.82,21-10-2016,193410,250
T350,C6840862,24-12-1988,F,HEADQUARTERS NAVI MUMBAI,18838.81,21-10-2016,200018,1200
T351,C7818719,03-03-1992,M,BADDI,18381.01,21-10-2016,193012,100
T352,C6918613,07-03-1991,M,SRIPERUMBUDUR,1559.32,21-10-2016,192358,2600
T353,C6097555,28-01-1991,F,NAINITAL,138784.88,21-10-2016,215153,750
T354,C6514450,07-06-1985,F,AURANGABAD,103118.04,21-10-2016,215155,498
T355,C9013087,13-08-1979,M,GURGAON,92594.19,21-10-2016,204054,337
T356,C3394923,21-06-1971,M,PUNE,30450.9,21-10-2016,201715,2000
T357,C6330647,28-05-1997,M,DELHI,20697.68,21-10-2016,205116,285
T358,C8232987,19-07-1985,F,FATEHABAD,254.5,21-10-2016,212725,96
T359,C2617558,01-11-1988,M,BANGALORE,28233.63,21-10-2016,214945,275
T360,C4036642,30-01-1990,F,GURGAON,23163.29,21-10-2016,214946,652
T361,C9032313,28-11-1993,F,GURGAON,112819.01,21-10-2016,203956,1168
T362,C3634380,07-05-1979,M,DEWAS,27961.15,21-10-2016,212540,1483.16
T363,C4221454,01-07-1987,M,BERHAMPUR,85674.55,21-10-2016,202435,644.3
T364,C4423943,23-09-1985,M,PUNE,84084.13,21-10-2016,202437,2605
T365,C8839356,24-02-1972,M,KOLKATA,32286.34,21-10-2016,195424,1984
T366,C7038486,06-09-1970,M,KOLKATA,7342.23,21-10-2016,203220,2187
T367,C6784890,10-05-1971,M,NOIDA,1441016.64,21-10-2016,203410,60000
T368,C6386783,12-01-1994,F,FARIDABAD,949.11,21-10-2016,192707,337.34
T369,C3714185,31-01-1979,M,NAGPUR,98395.61,21-10-2016,204829,4592
T370,C6264271,16-01-1992,M,DEHRADUN,57385.53,21-10-2016,205041,28
T371,C5430731,04-12-1989,F,MEERUT,15997.41,21-10-2016,215045,100
T372,C4930849,08-10-1986,F,LUCKNOW,8394.17,21-10-2016,215045,103
T373,C8641980,15-04-1980,M,PUNE,57048.4,21-10-2016,205012,3000
T374,C4222235,1/1/1800,F,STATION BANGALORE,60126.99,21-10-2016,205826,1048
T375,C2014613,17-04-1986,M,DELHI,18181.91,21-10-2016,205708,708
T376,C7534876,18-10-1994,F,DELHI,28941.17,21-10-2016,202549,990
T377,C7731530,23-02-1991,M,MUMBAI,43272.64,21-10-2016,210039,219
T378,C6840345,14-12-1994,M,BANGALORE NORTH,8451.61,21-10-2016,210123,2300
T379,C7120864,12-08-1990,M,BANGALORE,14377.54,21-10-2016,210129,2000
T380,C3160615,08-08-1991,F,BOKARO,99466.74,21-10-2016,200135,350
T381,C7510323,06-08-1992,M,IRAGAVARAM,161.13,21-10-2016,200006,51
T382,C5539028,07-07-1990,M,LUCKNOW,9457.5,21-10-2016,211831,200
T383,C2523832,28-05-1986,M,SOLAPUR,29650.64,21-10-2016,212007,230
T384,C3423268,25-12-1988,F,THANE,3647.29,21-10-2016,201606,563.5
T385,C6117158,25-09-1989,M,BANGALORE,128.84,21-10-2016,74817,0
T386,C8625213,08-09-1993,M,CHENNAI,4115.34,21-10-2016,201828,510
T387,C7032258,27-09-1995,F,BANGALORE,16390.37,21-10-2016,201548,644
T388,C7337245,1/1/1800,M,FARIDABAD,24299.04,21-10-2016,201351,388
T389,C3813163,25-03-1992,F,UDUPI,2717.23,21-10-2016,204132,13259
T390,C8437679,19-06-1976,F,VADODARA,3805.21,21-10-2016,205116,210
T391,C4417679,19-01-2021,M,NEW DELHI,1125922.25,21-10-2016,202654,4570
T392,C5622325,23-10-1991,M,PUNE,172.91,21-10-2016,203049,237
T393,C4236661,10-11-1989,M,GURGAON,166521.05,21-10-2016,203054,240
T394,C5935385,22-10-1980,M,CHENNAI,32651.06,21-10-2016,203054,300
T395,C6784159,1/1/1800,M,DEHRADUN,29316.59,21-10-2016,193059,519
T396,C2968718,21-08-1997,M,FIROZABAD,19152.89,21-10-2016,192922,1499
T397,C7716767,11-03-1988,F,NEW DELHI,2749.41,21-10-2016,195641,260
T398,C3541422,23-05-1985,M,NASHIK,21444,21-10-2016,221108,594.56
T399,C8229882,31-01-1984,M,GHAZIABAD,9244.59,21-10-2016,221108,100
T400,C3938071,23-12-1986,M,BANGALORE,41197.54,21-10-2016,215836,683
T401,C8628733,04-11-1988,F,MUMBAI,77624.68,21-10-2016,205234,1221
T402,C3912274,07-07-1954,F,BHUJ,353229.25,21-10-2016,205455,395
T403,C2110459,02-05-1991,M,NAVI MUMBAI,30076.34,21-10-2016,210032,506
T404,C4139017,04-03-1989,F,FARIDABAD,7169.16,21-10-2016,202509,650
T405,C2811565,18-11-1975,M,CHENNAI,1266244.71,21-10-2016,201228,148
T406,C8126492,11-03-1995,M,PUNE,2009.98,21-10-2016,201415,1354
T407,C3156985,19-05-1991,M,JHAJJAR,7666.47,21-10-2016,213649,80
T408,C5213349,29-04-1995,F,PUNE,1376.97,21-10-2016,213651,397
T409,C3667192,31-08-1997,M,DELHI,5335.89,21-10-2016,213652,50
T410,C2837481,08-08-1965,M,GHAZIABAD,273790.97,21-10-2016,214614,171
T411,C7817535,01-11-1988,M,BANGALORE,28233.63,21-10-2016,214910,275
T412,C4115961,02-03-1995,M,ROHTAK,43575.38,21-10-2016,212052,875
T413,C2950158,05-10-1972,M,NAVIMUMBAI,242579.54,21-10-2016,212603,2000.19
T414,C5537445,08-02-1985,M,NEW DELHI,19960.44,21-10-2016,205731,99
T415,C4213285,08-11-1982,M,PUNE,22167.76,21-10-2016,195533,452
T416,C7630140,17-12-1979,M,SURAT,26374.46,21-10-2016,195554,9075
T417,C2914823,14-05-1991,M,DELHI,11138.19,21-10-2016,195708,200
T418,C4537121,17-10-1992,F,NOIDA,32968.38,21-10-2016,102758,205
T419,C6437872,22-08-1986,M,DELHI,45069.57,21-10-2016,195758,490
T420,C1114311,1/1/1800,M,CHENNAI,899.41,21-10-2016,215217,320
T421,C3840965,12-02-1987,M,AHMEDABAD,38257.19,21-10-2016,202822,2696
T422,C6217716,13-05-1986,M,FARIDABAD,3216.94,21-10-2016,202019,580
T423,C5114674,06-03-1992,M,NOIDA,24563.99,21-10-2016,202211,261
T424,C1232924,19-12-1985,M,NAVI MUMBAI,29131.45,21-10-2016,212805,466
T425,C2314214,02-02-1990,M,ARAKKONAM,3788.48,21-10-2016,212806,300
T426,C7138564,25-03-1992,M,BANGALORE,12813.03,21-10-2016,212807,197
T427,C7828347,12-11-1988,M,VISAKHAPATNAM,15715.27,21-10-2016,213032,754
T428,C8210270,23-12-1984,F,PUNE,294839.25,21-10-2016,200908,2295
T429,C1899643,09-06-1978,F,NELLORE,103551.87,21-10-2016,200908,1456.5
T430,C3713674,08-06-1982,M,MUMBAI,18235.62,21-10-2016,200900,402
T431,C8617711,14-07-1990,M,RAIGAD,51579.97,21-10-2016,214033,397
T432,C3821883,13-02-1989,F,BANGALORE,23063.11,21-10-2016,214047,100
T433,C3818064,26-05-1994,M,NIZAMABAD,8365.12,21-10-2016,213106,240
T434,C1527066,13-02-1986,M,NOIDA,241794.04,21-10-2016,205030,485
T435,C7799665,14-04-1992,M,MUMBAI,134.54,21-10-2016,204953,520
T436,C6023875,28-04-1981,M,AHMEDNAGAR,1305.9,21-10-2016,205320,270
T437,C4632060,14-10-1995,F,MUMBAI,4191.96,21-10-2016,204552,435
T438,C3720836,24-08-1986,M,FARIDABAD,2048.45,21-10-2016,202540,1000
T439,C8722855,01-05-1994,M,DELHI,829.83,21-10-2016,201315,130
T440,C5335359,04-08-1992,M,THANE,14992.08,21-10-2016,214300,515
T441,C1895453,01-01-1985,M,NEW DELHI,13719.24,21-10-2016,214552,100
T442,C8029671,04-02-1975,M,THANE,8249.92,21-10-2016,203004,1845
T443,C5474181,09-07-1996,M,DELHI,9153.16,21-10-2016,203008,187
T444,C8030530,21-06-1987,F,VADODARA,12659.59,21-10-2016,214348,10050
T445,C8938911,19-09-1984,M,MUMBAI,42870.63,21-10-2016,210007,708.05
T446,C5429457,04-06-1992,M,MUMBAI,2399.78,21-10-2016,205917,100
T447,C5328937,30-06-1977,M,MUMBAI,634660.99,21-10-2016,205749,815
T448,C4432927,26-08-1981,M,BANGALORE,2275.18,21-10-2016,205725,1742
T449,C6441590,08-09-1984,M,NOIDA,59092.52,21-10-2016,210606,450
T450,C1797182,24-06-1990,M,GURGAON,22307.41,21-10-2016,202423,98
T451,C5511248,08-09-1992,M,SILIGURI,11596.26,21-10-2016,215344,88.93
T452,C7217166,19-02-1985,M,MANGALORE,41989.1,21-10-2016,212244,240
T453,C8712373,06-03-1988,M,AMRITSAR,32785.84,21-10-2016,202222,1156
T454,C6483027,22-07-1991,F,TIRUVALLUR,98044.88,21-10-2016,210124,827.5
T455,C2612542,19-01-1986,M,SIVASAGAR,75587.62,21-10-2016,204859,50
T456,C1225647,27-01-1987,F,BANGALORE,15959.46,21-10-2016,204900,269
T457,C5826167,10-07-1987,M,NANDED,1050.69,21-10-2016,205102,200
T458,C2528724,04-04-1991,M,BANGALORE,2918.25,21-10-2016,205104,323
T459,C1727311,10-06-1969,M,AURANGABAD,25416.56,21-10-2016,204948,150
T460,C5614421,1/1/1800,M,CHENNAI,27021.05,21-10-2016,204808,1396
T461,C3342749,15-11-1982,M,NEW DELHI,421792.18,21-10-2016,205119,919
T462,C8264621,28-07-1977,F,AHMEDABAD,14132.92,21-10-2016,201527,732
T463,C7521013,12-04-1981,M,MUMBAI,11313.61,21-10-2016,194913,276
T464,C4773979,05-07-1984,M,BANGALORE,15260.46,21-10-2016,193850,250
T465,C3928354,14-10-1981,M,AHMEDABAD,95544.02,21-10-2016,193853,1590
T466,C1425515,13-03-1990,M,MUMBAI,44439.74,21-10-2016,194045,830.37
T467,C1617685,1/1/1800,M,CHANDIGARH,3087.42,21-10-2016,194731,799.01
T468,C7612544,20-01-1987,M,BANGALORE,3835.87,21-10-2016,214857,920
T469,C4394558,05-05-1977,F,MUMBAI,92844.7,21-10-2016,214951,850
T470,C3436881,15-10-1974,F,VIRAR,3881.45,21-10-2016,214956,620
T471,C8327525,01-05-1990,M,DELHI,19807.16,21-10-2016,214955,187
T472,C7114189,24-08-1985,M,MUMBAI,39227.48,21-10-2016,214956,616
T473,C5252118,18-02-1989,F,KANPUR,96276.9,21-10-2016,215108,500
T474,C7829873,11-06-1995,F,MUMBAI,21307.15,21-10-2016,204649,1250
T475,C2431087,06-04-1991,F,MUMBAI,5476.53,21-10-2016,203614,162
T476,C4933226,17-01-1982,F,HOOGHLY,310.7,21-10-2016,203747,1000
T477,C5934331,01-05-1981,M,THIRUVALLUR,420379.48,21-10-2016,205443,147
T478,C4340982,21-08-1979,F,MUMBAI,10087.29,21-10-2016,214911,252
T479,C2335765,02-12-1986,M,BENGALURU,10616.71,21-10-2016,214911,259.59
T480,C7938756,28-05-1988,F,BANGALORE,1057.77,21-10-2016,215012,790.72
T481,C3724211,15-03-1991,F,GARDEN CHOWK PIMPLE SAUDAGAR PUNE,17535.04,21-10-2016,220739,110
T482,C7014439,22-07-1989,M,PANIPAT,100.65,21-10-2016,220928,200
T483,C8974331,02-12-1986,M,ALWAR,1340.03,21-10-2016,215020,568
T484,C5520971,22-06-1987,M,RAIPUR,6988.14,21-10-2016,215136,259
T485,C6082523,1/1/1800,M,CHENNAI,1083916.5,21-10-2016,215145,192
T486,C8013820,12-07-2004,F,CHENNAI,6661.03,21-10-2016,215149,110
T487,C1318582,01-07-1983,M,NEW DELHI,9252.2,21-10-2016,205447,200
T488,C6853171,26-12-1988,M,GURGAON,10794.98,21-10-2016,202425,92
T489,C2821032,12-10-1990,M,CHENNAI,9007.33,21-10-2016,221100,775
T490,C8540990,05-10-1986,M,KHERLI,67084.47,21-10-2016,221107,1047
T491,C2027064,05-06-1978,M,JAMMU,647135.07,21-10-2016,170147,19.84
T492,C1523527,18-05-1993,F,GUNTUR,2501.15,21-10-2016,205128,30
T493,C6034079,24-11-1943,M,GURGAON,47483.12,21-10-2016,205128,10000
T494,C6440730,16-07-1991,M,BANGALORE,5767.88,21-10-2016,202541,75
T495,C6392547,12-05-1982,M,MADURAI,12658.58,21-10-2016,202942,5000
T496,C2637556,16-07-1970,F,ON KALYAN ROAD NAVI MUMBAI,98203.35,21-10-2016,213531,250
T497,C4925560,15-02-1980,M,MOHALI,18.38,21-10-2016,213533,184
T498,C4214976,18-10-1987,M,AHMEDABAD,11778.81,21-10-2016,214104,200
T499,C5265862,20-06-1991,M,NOIDA,7811.65,21-10-2016,201327,459
T500,C1223051,04-01-1989,F,GURGAON,297.49,21-10-2016,201512,500
T501,C6028923,30-08-1979,F,MUMBAI,52408.18,21-10-2016,201657,2248
T502,C2519987,14-08-1995,F,DELHI,4559.27,21-10-2016,201705,655
T503,C8023317,06-03-1989,M,KALYANI NAGAR PUNE,9230.77,21-10-2016,201848,120
T504,C3373914,16-10-1984,F,NAVI MUMBAI,10577.72,21-10-2016,215217,1045
T505,C2419958,14-06-1982,M,RAIPUR,4966.59,21-10-2016,215217,25
T506,C3015379,31-05-1985,M,MUMBAI,126023.26,21-10-2016,215331,1990
T507,C4147629,13-01-1968,F,GURGAON,38457.11,21-10-2016,215335,526
T508,C3830864,25-05-1987,M,IDUKKI,134.18,21-10-2016,212736,240
T509,C7330163,02-02-1990,M,DELHI,30774.49,21-10-2016,214124,730
T510,C2422018,07-10-1989,M,NEW DELHI,33333.34,21-10-2016,202424,276
T511,C7532313,15-11-1984,M,PUNE,25756.82,21-10-2016,202310,1500
T512,C2322689,20-06-1987,M,CHENNAI,25927.38,21-10-2016,210109,13008
T513,C2328547,10-01-1994,M,RAIPUR,9929.14,21-10-2016,214125,287.28
T514,C2429954,18-12-1990,M,BANGALORE,47016,21-10-2016,214132,845
T515,C1572178,18-11-1991,M,GURGAON,54587.99,21-10-2016,214425,228
T516,C2315925,10-07-1990,F,DELHI,18142.33,21-10-2016,214427,34
T517,C3211482,16-06-1993,M,THOOTHUKUDI,397.97,21-10-2016,221313,50
T518,C8240264,14-12-1978,M,NEW DELHI,22686.03,21-10-2016,205743,450
T519,C5818075,15-02-1986,M,DELHI,44145.13,21-10-2016,214918,1506
T520,C4718983,13-04-1994,M,TALEGAON DABHADE,34897.03,21-10-2016,215258,140
T521,C6616326,10-01-1997,M,LUCKNOW,14858.06,21-10-2016,172259,12.87
T522,C7714469,1/1/1800,M,CHENNAI,27021.05,21-10-2016,205310,1200
T523,C5419726,18-10-1990,F,BHILAI I,9923.12,21-10-2016,205123,100
T524,C2418783,27-12-1986,F,DELHI,12868.45,21-10-2016,203815,484
T525,C5832489,20-01-1998,M,NEW DELHI,166.83,21-10-2016,204025,160
T526,C5072857,1/1/1800,M,NEW DELHI,3053688.58,21-10-2016,204225,1088
T527,C5122937,11-07-1989,M,KANPUR NAGAR,1608.91,21-10-2016,204237,70
T528,C1989339,08-07-1985,F,PANVEL,386.27,21-10-2016,204238,1884
T529,C8811225,11-07-1989,M,KALYANI NAGAR PUNE,351.28,21-10-2016,193719,3150
T530,C5296375,1/1/1800,F,MUMBAI,59205.18,21-10-2016,203626,1795
T531,C2857030,1/1/1800,F,JAIPUR,300634.98,21-10-2016,193910,9960
T532,C9016635,16-09-1980,F,CHENNAI,447165.79,21-10-2016,194106,1610
T533,C7937977,04-12-1988,M,FARIDABAD,11438.82,21-10-2016,214910,780
T534,C5612683,06-03-1980,M,BANGALORE,32417.7,21-10-2016,215008,261
T535,C9042919,17-07-1977,M,GURGAON,3551,21-10-2016,220427,200
T536,C8393123,15-01-1972,F,KHARSWAN JAMSHEDPUR,14500.31,21-10-2016,123430,15
T537,C1325265,24-03-1978,M,MUMBAI,669628.11,21-10-2016,215312,210
T538,C2810471,04-06-1988,M,NOIDA,38570.47,21-10-2016,203736,500
T539,C6912619,11-05-1990,M,JAMSHEDPUR,49019.49,21-10-2016,203828,512.99
T540,C5741118,09-07-1987,M,SANGLI,203711.21,21-10-2016,203730,1792
T541,C3536544,10-11-1988,M,MUMBAI,139160.66,21-10-2016,201132,130
T542,C1638314,09-05-1976,M,INDORE,422.26,21-10-2016,205352,2031.51
T543,C1842235,07-07-1988,M,DELHI,662.21,21-10-2016,212127,258
T544,C4136213,27-06-1990,M,COLONY RANGAREDDI HYDERABAD,26390.69,21-10-2016,212131,333
T545,C7030625,17-05-1988,M,BANGALORE,21667.38,21-10-2016,213545,170
T546,C1539067,1/1/1800,M,DELHI,12831.13,21-10-2016,220804,180
T547,C7872145,06-04-1986,M,MUMBAI,19643.65,21-10-2016,202329,380
T548,C7999240,02-11-1991,F,NEW DELHI,13144.9,21-10-2016,202427,1316
T549,C2060082,16-05-1976,M,CHENNAI,43317.36,21-10-2016,202427,2268
T550,C6325664,13-04-1988,F,ANDHERI W MUMBAI,23207.49,21-10-2016,204428,1355
T551,C1821816,15-05-1991,M,BANGALORE,9890.44,21-10-2016,204621,359
T552,C8686624,17-01-1992,F,ULHASNAGAR-1 THANE,19291.42,21-10-2016,204829,30
T553,C6733450,12-06-1982,M,BANGALORE,62638.5,21-10-2016,202230,298
T554,C7023858,26-04-1975,F,NOIDA,769951.62,21-10-2016,201138,17000
T555,C6835078,30-05-1988,F,IDUKKI,2759.06,21-10-2016,212801,23
T556,C4036863,18-03-1988,M,GURGAON,18706.74,21-10-2016,212803,1217
T557,C8613544,1/1/1800,M,TIRUPATI,62914.77,21-10-2016,212130,394
T558,C6631437,08-01-1989,M,WARANGAL,11614.1,21-10-2016,202054,50000
T559,C1137841,25-02-1980,M,NEW DELHI,0.07,21-10-2016,201028,380
T560,C7626891,14-12-1992,F,SANGALI,4392.57,21-10-2016,201028,10
T561,C6291290,29-07-1979,F,BANGALORE,60104.75,21-10-2016,214414,7200
T562,C3522028,24-07-1990,M,HYDERABAD,11349.54,21-10-2016,214945,849
T563,C6316191,12-12-1980,M,NOIDA,677018.63,21-10-2016,212410,197
T564,C3520148,26-08-1992,F,BANGALORE,5566.9,21-10-2016,212413,127
T565,C4117090,29-01-1974,M,MUMBAI,17139.61,21-10-2016,213032,2500.6
T566,C2099178,02-03-1987,M,THANE,28196.26,21-10-2016,195758,160
T567,C3615151,25-04-1989,F,GUWAHATI,4478.63,21-10-2016,201720,660
T568,C6135027,08-11-1988,M,MAHBOOBNAGAR,2360.09,21-10-2016,194833,308.15
T569,C7727880,07-05-1986,M,JAIPUR,5329.47,21-10-2016,215001,20
T570,C8765132,13-03-1978,M,DELHI,12831.55,21-10-2016,213414,285
T571,C3023813,10-12-1987,M,NEW DELHI,24710.51,21-10-2016,213947,1475
T572,C4033248,23-08-1990,M,VADODARA,50003.39,21-10-2016,202214,1364.2
T573,C2926251,04-09-1990,F,AGRA,17378,21-10-2016,201143,1622
T574,C5933767,24-09-1980,F,AGRA,16177.44,21-10-2016,201333,2365
T575,C7719366,1/1/1800,M,NEW DELHI,137781.27,21-10-2016,215339,147
T576,C4111225,20-06-1991,M,JAIPUR,24876.86,21-10-2016,221546,362
T577,C5920733,05-05-1991,F,PUNE,12630.24,21-10-2016,221657,50
T578,C5727049,01-04-1981,M,DELHI,31121.47,21-10-2016,221703,349
T579,C7732922,17-05-1968,M,NEW DELHI,2916683.97,21-10-2016,221816,6199
T580,C7259665,26-08-1985,F,INDORE,57223.95,21-10-2016,221832,603
T581,C3310819,15-03-1990,M,MUMBAI,43555.05,21-10-2016,221949,750
T582,C5542783,04-04-1981,M,NAGPUR,65996.33,21-10-2016,213352,1708
T583,C5146066,02-09-1951,M,AMBALA,407051.95,21-10-2016,213631,790
T584,C2912259,18-05-1983,M,ROORKEE,436243.84,21-10-2016,213635,239.8
T585,C5530114,21-08-1983,F,NEW DELHI,368504.91,21-10-2016,214921,1450
T586,C3812526,29-11-1990,M,BEHIND EXCOM HOUSE MUMBAI,27806.66,21-10-2016,204812,253
T587,C3613326,12-08-1994,M,DELHI,100336.79,21-10-2016,202939,1000
T588,C8716458,18-12-1978,M,NEW DELHI,486804.15,21-10-2016,203257,1500
T589,C1620690,14-04-1979,F,CHENNAI,10096.04,21-10-2016,194939,300
T590,C5224187,25-12-1992,M,NASHIK,696.66,21-10-2016,195259,100
T591,C8419055,1/1/1800,M,CHENNAI,19314.61,21-10-2016,195427,460
T592,C8774171,10-11-1994,F,KARNAL,4622.3,21-10-2016,201541,20
T593,C3823813,14-06-1981,F,GURGAON,452702.93,21-10-2016,202411,25
T594,C5815025,05-12-1986,M,JAIPUR,16275.48,21-10-2016,213954,3600
T595,C4731576,06-03-1996,M,BANGALORE,55670.65,21-10-2016,213149,1225
T596,C3596978,08-11-1993,M,GURGAON,9142.87,21-10-2016,204414,100
T597,C5524315,26-08-1995,M,KANPUR,39799.66,21-10-2016,214712,22
T598,C6421261,09-12-1987,M,INDORE,8446.57,21-10-2016,212240,5555
T599,C4834786,22-04-1992,M,BANGALORE,1811.03,21-10-2016,162207,50
T600,C3123128,05-09-1985,M,BANGALORE,13886.47,21-10-2016,194304,2000
T601,C4026042,19-12-1978,F,ROPAR,299840.26,21-10-2016,210805,100
T602,C1798829,30-09-1992,M,DELHI,7.18,21-10-2016,211041,540
T603,C8439888,02-12-1985,M,ALIGARH,6176.77,21-10-2016,203800,26
T604,C7217523,18-01-1984,M,RAJKOT,260955.27,21-10-2016,204002,121.67
T605,C1240911,10-02-1993,M,BANGALORE,1631.51,21-10-2016,221601,126.07
T606,C4338118,27-08-1992,M,NOIDA,17243.17,21-10-2016,221035,250
T607,C6858828,10-06-1990,M,NEW DELHI,92316.6,21-10-2016,213114,143
T608,C4752865,19-07-1988,M,KOLLAM,149188.54,21-10-2016,213119,186
T609,C8314956,04-05-1990,M,BOKARO,19967.63,21-10-2016,212856,485
T610,C2214119,31-01-1979,M,NAGPUR,98395.61,21-10-2016,212906,600
T611,C3823457,19-07-1981,M,MUMBAI,29273.29,21-10-2016,213513,350.31
T612,C5547045,05-09-1986,M,ANDHERI WEST MUMBAI,143892.55,21-10-2016,202015,60
T613,C1621631,26-05-1982,M,SION (E) MUMBAI,315346.9,21-10-2016,222921,1695
T614,C1284053,04-12-1977,F,NEW DELHI,292159.14,21-10-2016,213535,108
T615,C4671617,28-03-1989,M,ROORKEE HARIDWAR,4418.57,21-10-2016,213719,340
T616,C3041042,16-11-1960,M,TRIVANDRUM,31.12,21-10-2016,213224,606.9
T617,C4822239,12-04-1993,M,CUTTACK,526.84,21-10-2016,205433,100
T618,C5516884,16-05-1983,M,PALGHAR,111071.61,21-10-2016,204703,202
T619,C4833337,15-01-1991,M,BANGALORE,2517.66,21-10-2016,194727,500
T620,C3780212,02-07-1980,M,HYDERABAD,1341.12,21-10-2016,213125,2345
T621,C7314039,1/1/1800,M,JAIPUR,82.94,21-10-2016,211858,699
T622,C2810414,04-08-1976,M,NEW DELHI,9643.97,21-10-2016,211858,500
T623,C6819784,1/1/1800,M,DELHI,20000.29,21-10-2016,211859,1200
T624,C7197559,22-12-1994,M,GANJAM,5635.18,21-10-2016,200433,798
T625,C1120687,05-06-1976,M,THANJAVUR,107406.89,21-10-2016,200435,2415
T626,C7127221,30-11-1991,F,GADAG,14817.46,21-10-2016,203030,195
T627,C2336744,19-01-1987,M,DELHI,8559.68,21-10-2016,203447,840
T628,C2913878,10-08-1993,F,BANGALORE,12073.25,21-10-2016,202605,1205
T629,C8916922,19-10-1983,M,MUMBAI,4347.18,21-10-2016,202607,844
T630,C3370168,13-10-1994,M,VIRUDHUNAGAR,8044.39,21-10-2016,222936,260
T631,C1239292,06-07-1987,M,CHANDIGARH,1839.82,21-10-2016,223201,100
T632,C8712346,05-01-1987,M,NORTH 24 PARGANAS,13027.49,21-10-2016,223452,42
T633,C1920030,25-05-1990,M,CHENNAI,31468.91,21-10-2016,223720,229
T634,C1631387,08-04-1990,M,NEW DELHI,4228.37,21-10-2016,223722,5
T635,C6020515,31-03-1975,M,NEW DELHI,571075.98,21-10-2016,224047,2188.25
T636,C3795014,21-01-1986,M,BANGALORE,11393.7,21-10-2016,224322,578.4
T637,C8621553,26-05-1986,M,KANNAD,93654.64,21-10-2016,200622,2990
T638,C1250563,1/1/1800,F,ALWAR,11255.27,21-10-2016,194523,1119.2
T639,C2838379,26-05-1978,M,VELLORE,1907.42,21-10-2016,215834,1290
T640,C5922587,22-02-1980,F,GURGAON,1307115.42,21-10-2016,173400,108.39
T641,C4625745,08-07-1992,M,SION (E) MUMBAI,27594.57,21-10-2016,220459,200
T642,C7021283,09-04-1994,M,ARIYALUR DISTRICT,11717.07,21-10-2016,220459,100
T643,C4429392,20-07-1980,F,MUMBAI,5993.42,21-10-2016,212848,1180
T644,C7014487,14-11-1990,F,RANGA REDDY,35534.79,21-10-2016,212849,30
T645,C5416434,01-01-1992,M,HATHRAS,5783.92,21-10-2016,201914,30
T646,C1033733,01-07-1987,M,VARANASI,168442.09,21-10-2016,201156,395
T647,C4986071,29-01-1985,M,CHENNAI,64716.2,21-10-2016,194735,850
T648,C8513285,24-05-1982,M,THANE,8579.95,21-10-2016,213126,1731
T649,C1442137,20-05-1987,F,MUMBAI,21750.29,21-10-2016,214159,400
T650,C5515081,06-03-1983,M,PUNE,24691.34,21-10-2016,204028,1800
T651,C2922052,09-07-1994,M,MUMBAI,447511.35,21-10-2016,204229,300
T652,C7819454,22-05-1991,M,SILIGURI,3574.85,21-10-2016,194824,50
T653,C5734570,01-10-1982,F,DELHI,28786.32,21-10-2016,194914,620
T654,C5040268,18-08-1991,F,NAVI MUMBAI,24754.28,21-10-2016,220610,1625
T655,C3622138,20-03-1996,M,CARANZALEM,6302.22,21-10-2016,220911,170
T656,C1329868,03-07-1990,M,GURGAON,280237.87,21-10-2016,220635,300
T657,C1733171,06-10-1990,M,BANGALORE,16735.91,21-10-2016,220947,200
T658,C1622576,23-05-1988,M,NEW DELHI,79291.13,21-10-2016,221255,255
T659,C5520512,31-03-1993,M,VADODARA,39.62,21-10-2016,223936,200
T660,C6179375,30-10-1984,M,PATIALA,123036.55,21-10-2016,203641,3150
T661,C4940752,01-12-1991,M,THANE,886.74,21-10-2016,204547,24
T662,C5512786,24-11-1989,F,MUMBAI,539.83,21-10-2016,195706,717
T663,C7427486,25-06-1990,M,DELHI,8818.79,21-10-2016,220257,2000
